Price,end_date,start_date,Categories,lat,lon,Grocery or Liquor,id,storetype
1.0,2017,2011,Liquor 1.0,37.793905,-122.396506,Liquor,011700,low_end_liq
2.0,2017,2005,Liquor 2.0,37.743126,-122.474143,Liquor,030400,high_end_liq
2.0,2015,2003,Liquor 2.0,37.77785,-122.395932,Liquor,018000,high_end_liq
2.0,2017,2012,Grocery 2.0,37.752805,-122.40909,Grocery,022903,high_end_groc
2.0,2017,2012,Liquor 2.0,37.800216,-122.432726,Liquor,012902,high_end_liq
2.0,2017,2002,Grocery 2.0,37.776806,-122.43822,Grocery,016400,high_end_groc
2.0,2017,2012,Grocery 2.0,37.754272,-122.411265,Grocery,022902,high_end_groc
2.0,2016,2002,Grocery 2.0,37.78429600000001,-122.409797,Grocery,012501,high_end_groc
2.0,2017,2003,Liquor 2.0,37.749604,-122.408824,Liquor,022903,high_end_liq
2.0,2017,2012,Liquor 2.0,37.799377,-122.441023,Liquor,012800,high_end_liq
1.0,2017,2003,Grocery 1.0,37.784584,-122.417802,Grocery,012202,low_end_groc
1.0,2017,2003,Grocery 1.0,37.796602,-122.410102,Grocery,010700,low_end_groc
3.0,2017,2002,Grocery 3.0,37.79649600000001,-122.421901,Grocery,010900,high_end_groc
,2017,2003,Grocery nan,37.79649600000001,-122.421901,Grocery,010900,groc
3.0,2017,1999,Grocery 3.0,37.787595,-122.413828,Grocery,012302,high_end_groc
2.0,2017,2003,Liquor 2.0,37.781204,-122.411608,Liquor,017601,high_end_liq
1.0,2017,2003,Grocery 1.0,37.78385,-122.432824,Grocery,015900,low_end_groc
3.0,2017,2012,Liquor 3.0,37.79075,-122.404048,Liquor,011700,high_end_liq
2.0,2017,2003,Grocery 2.0,37.788125,-122.44216000000002,Grocery,013400,high_end_groc
3.0,2016,2013,Grocery 3.0,37.768651,-122.427347,Grocery,020300,high_end_groc
1.0,2017,2012,Grocery 1.0,37.740366,-122.466378,Grocery,030800,low_end_groc
1.0,2017,2003,Grocery 1.0,37.741879,-122.502307,Grocery,035400,low_end_groc
1.0,2017,2003,Grocery 1.0,37.727774,-122.403664,Grocery,025702,low_end_groc
,2017,2001,Liquor nan,37.769163,-122.403954,Liquor,060700,liq
2.0,2017,2003,Grocery 2.0,37.795878,-122.415012,Grocery,010800,high_end_groc
2.0,2017,2003,Liquor 2.0,37.782011,-122.48488,Liquor,042700,high_end_liq
1.0,2017,2012,Liquor 1.0,37.731511,-122.445378,Liquor,031100,low_end_liq
,2015,2003,Liquor nan,37.729301,-122.389323,Liquor,023200,liq
3.0,2014,2012,Grocery 3.0,37.844757,-122.251826,Grocery,400300,high_end_groc
2.0,2017,2003,Grocery 2.0,37.792119,-122.397791,Grocery,061500,high_end_groc
2.0,2017,2003,Grocery 2.0,37.798437,-122.43241299999998,Grocery,012902,high_end_groc
2.0,2017,2012,Grocery 2.0,37.775626,-122.458485,Grocery,045100,high_end_groc
2.0,2017,2012,Grocery 2.0,37.775626,-122.458485,Grocery,045100,high_end_groc
2.0,2017,2003,Liquor 2.0,37.800065,-122.43778799999998,Liquor,012800,high_end_liq
1.0,2017,2012,Grocery 1.0,37.739211,-122.417987,Grocery,025200,low_end_groc
,2017,2012,Grocery nan,37.779269,-122.404666,Grocery,017802,groc
2.0,2017,2012,Grocery 2.0,37.807166,-122.416592,Grocery,010100,high_end_groc
2.0,2017,2003,Grocery 2.0,37.785551,-122.430082,Grocery,015500,high_end_groc
2.0,2017,2012,Grocery 2.0,37.721082,-122.391226,Grocery,023400,high_end_groc
1.0,2017,2003,Grocery 1.0,37.766367,-122.452974,Grocery,030101,low_end_groc
2.0,2016,2012,Grocery 2.0,37.760036,-122.4236,Grocery,020700,high_end_groc
4.0,2017,2004,Grocery 4.0,37.789953,-122.410439,Grocery,011902,high_end_groc
2.0,2017,2013,Grocery 2.0,37.752825,-122.408693,Grocery,022903,high_end_groc
1.0,2017,2012,Grocery 1.0,37.757029,-122.418899,Grocery,020800,low_end_groc
2.0,2017,2004,Grocery 2.0,37.799043,-122.427627,Grocery,013000,high_end_groc
2.0,2017,2004,Liquor 2.0,37.770457,-122.443395,Liquor,016600,high_end_liq
1.0,2017,2009,Grocery 1.0,37.784074,-122.441566,Grocery,015500,low_end_groc
2.0,2017,2004,Grocery 2.0,37.780837,-122.414388,Grocery,012402,high_end_groc
2.0,2017,2013,Liquor 2.0,37.755012,-122.425834,Liquor,021100,high_end_liq
,2013,2008,Liquor nan,37.794664,-122.399656,Liquor,010500,liq
2.0,2017,2012,Liquor 2.0,37.803842,-122.415258,Liquor,010100,high_end_liq
2.0,2017,2004,Grocery 2.0,37.730572,-122.404819,Grocery,025702,high_end_groc
3.0,2017,2013,Grocery 3.0,37.794526,-122.425518,Grocery,013101,high_end_groc
1.0,2017,2013,Grocery 1.0,37.774782,-122.437723,Grocery,016400,low_end_groc
3.0,2017,2004,Grocery 3.0,37.798983,-122.419025,Grocery,010900,high_end_groc
1.0,2017,2013,Grocery 1.0,37.725329,-122.40266,Grocery,025702,low_end_groc
,2017,2004,Grocery nan,37.780031,-122.407546,Grocery,017601,groc
1.0,2013,2004,Grocery 1.0,37.788386,-122.415251,Grocery,012000,low_end_groc
,2010,2004,Liquor nan,37.71347100000001,-122.436518,Liquor,026302,liq
1.0,2017,2007,Grocery 1.0,37.783543,-122.415719,Grocery,012401,low_end_groc
1.0,2017,2013,Grocery 1.0,37.757358,-122.4136,Grocery,022801,low_end_groc
1.0,2017,2004,Liquor 1.0,37.724383,-122.458562,Liquor,031201,low_end_liq
2.0,2017,2004,Grocery 2.0,37.780951,-122.395401,Grocery,018000,high_end_groc
2.0,2017,2004,Liquor 2.0,37.788223,-122.446641,Liquor,013300,high_end_liq
2.0,2017,2004,Liquor 2.0,37.780397,-122.479611,Liquor,042601,high_end_liq
1.0,2017,2004,Grocery 1.0,37.767722,-122.429253,Grocery,016900,low_end_groc
1.0,2017,2013,Grocery 1.0,37.713401,-122.436383,Grocery,026302,low_end_groc
1.0,2017,2008,Grocery 1.0,37.79047,-122.413931,Grocery,011901,low_end_groc
1.0,2017,2013,Grocery 1.0,37.735763,-122.424565,Grocery,025403,low_end_groc
2.0,2017,2004,Grocery 2.0,37.799874,-122.40744,Grocery,010600,high_end_groc
2.0,2017,2013,Grocery 2.0,37.805393,-122.422944,Grocery,010200,high_end_groc
1.0,2017,2004,Grocery 1.0,37.782802,-122.41406,Grocery,012401,low_end_groc
2.0,2017,2005,Grocery 2.0,37.747453,-122.409841,Grocery,025100,high_end_groc
,2017,2012,Grocery nan,37.805362,-122.423684,Grocery,010200,groc
2.0,2017,2005,Grocery 2.0,37.797747,-122.40764,Grocery,010700,high_end_groc
2.0,2017,2008,Grocery 2.0,37.71514000000001,-122.442068,Grocery,026301,high_end_groc
1.0,2017,2013,Grocery 1.0,37.783721,-122.414316,Grocery,012401,low_end_groc
2.0,2017,2004,Grocery 2.0,37.739975,-122.466636,Grocery,030800,high_end_groc
2.0,2017,2004,Grocery 2.0,37.790724,-122.419512,Grocery,011100,high_end_groc
1.0,2017,2005,Grocery 1.0,37.721851,-122.454959,Grocery,031201,low_end_groc
,2017,2014,Grocery nan,37.78163,-122.389225,Grocery,061500,groc
3.0,2017,2005,Grocery 3.0,37.802869,-122.413892,Grocery,010400,high_end_groc
2.0,2017,2005,Grocery 2.0,37.786554,-122.414555,Grocery,012302,high_end_groc
1.0,2017,2013,Grocery 1.0,37.774363,-122.44276200000002,Grocery,016500,low_end_groc
2.0,2017,2005,Liquor 2.0,37.714584,-122.44266,Liquor,026100,high_end_liq
1.0,2017,2013,Grocery 1.0,37.752505,-122.414084,Grocery,022901,low_end_groc
2.0,2017,2013,Liquor 2.0,37.789723,-122.420519,Liquor,011100,high_end_liq
1.0,2017,2005,Grocery 1.0,37.771715,-122.433505,Grocery,016700,low_end_groc
1.0,2017,2005,Liquor 1.0,37.769507,-122.450707,Liquor,016600,low_end_liq
1.0,2017,2005,Grocery 1.0,37.729023,-122.419712,Grocery,025600,low_end_groc
3.0,2017,2005,Grocery 3.0,37.739617,-122.425609,Grocery,021800,high_end_groc
2.0,2017,2005,Grocery 2.0,37.781638,-122.396218,Grocery,061500,high_end_groc
2.0,2017,2014,Grocery 2.0,37.782675,-122.422538,Grocery,016000,high_end_groc
1.0,2017,2005,Grocery 1.0,37.784674,-122.414365,Grocery,012301,low_end_groc
2.0,2017,2005,Liquor 2.0,37.759762,-122.434886,Liquor,020600,high_end_liq
2.0,2017,2005,Liquor 2.0,37.738985,-122.415664,Liquor,025200,high_end_liq
3.0,2017,2005,Grocery 3.0,37.772076,-122.430706,Grocery,016801,high_end_groc
2.0,2017,2005,Grocery 2.0,37.736492,-122.398432,Grocery,023001,high_end_groc
1.0,2011,2002,Grocery 1.0,37.760307,-122.46635,Grocery,030202,low_end_groc
1.0,2017,2005,Grocery 1.0,37.796017,-122.40831,Grocery,011300,low_end_groc
1.0,2015,2009,Grocery 1.0,37.782918,-122.465329,Grocery,040200,low_end_groc
2.0,2017,2013,Liquor 2.0,37.798507,-122.446997,Liquor,012800,high_end_liq
4.0,2015,2005,Liquor 4.0,37.787159,-122.40982,Liquor,012302,high_end_liq
1.0,2017,2005,Grocery 1.0,37.765016,-122.420155,Grocery,020100,low_end_groc
1.0,2017,2006,Grocery 1.0,37.776223,-122.41472,Grocery,017601,low_end_groc
2.0,2017,1971,Grocery 2.0,37.795745,-122.408866,Grocery,011300,high_end_groc
2.0,2017,2010,Liquor 2.0,37.729637,-122.46866,Liquor,030900,high_end_liq
2.0,2015,2013,Grocery 2.0,37.76138,-122.435044,Grocery,020600,high_end_groc
2.0,2017,2013,Grocery 2.0,37.7867,-122.451415,Grocery,013300,high_end_groc
1.0,2017,2013,Grocery 1.0,37.786523,-122.40171,Grocery,061500,low_end_groc
1.0,2017,2013,Grocery 1.0,37.779904,-122.487389,Grocery,047701,low_end_groc
2.0,2014,2006,Grocery 2.0,37.720962,-122.426812,Grocery,026002,high_end_groc
3.0,2017,2006,Liquor 3.0,37.784973,-122.46473,Liquor,040200,high_end_liq
3.0,2017,2006,Grocery 3.0,37.734096,-122.43399,Grocery,021800,high_end_groc
1.0,2008,2006,Grocery 1.0,37.744091,-122.453991,Grocery,030600,low_end_groc
1.0,2017,2006,Grocery 1.0,37.728658,-122.431377,Grocery,025500,low_end_groc
2.0,2017,2006,Grocery 2.0,37.765126,-122.459953,Grocery,030101,high_end_groc
1.0,2017,2005,Grocery 1.0,37.797422,-122.408586,Grocery,010700,low_end_groc
1.0,2017,2013,Grocery 1.0,37.748429,-122.478235,Grocery,032801,low_end_groc
1.0,2017,2013,Grocery 1.0,37.785801,-122.412983,Grocery,012302,low_end_groc
2.0,2017,2006,Liquor 2.0,37.792865,-122.421166,Liquor,011000,high_end_liq
1.0,2017,2013,Grocery 1.0,37.780748,-122.468823,Grocery,045200,low_end_groc
1.0,2017,2005,Grocery 1.0,37.733529,-122.428089,Grocery,025500,low_end_groc
,2017,2013,Grocery nan,37.782985,-122.414099,Grocery,012401,groc
4.0,2017,2013,Liquor 4.0,37.807015,-122.417771,Liquor,010100,high_end_liq
1.0,2017,2006,Grocery 1.0,37.73070300000001,-122.429332,Grocery,025600,low_end_groc
2.0,2017,2013,Liquor 2.0,37.767731,-122.428533,Liquor,020300,high_end_liq
1.0,2017,2013,Grocery 1.0,37.783843,-122.413323,Grocery,012502,low_end_groc
1.0,2017,2013,Grocery 1.0,37.780674,-122.47051100000002,Grocery,045200,low_end_groc
1.0,2017,2013,Grocery 1.0,37.74130200000001,-122.422654,Grocery,025300,low_end_groc
2.0,2017,2013,Grocery 2.0,37.788203,-122.416657,Grocery,012000,high_end_groc
2.0,2017,2006,Grocery 2.0,37.768919,-122.429084,Grocery,016900,high_end_groc
,2017,2013,Grocery nan,37.791227,-122.407925,Grocery,011902,groc
3.0,2017,2006,Grocery 3.0,37.784972,-122.406844,Grocery,017601,high_end_groc
1.0,2017,2013,Liquor 1.0,37.752573,-122.412942,Liquor,022901,low_end_liq
,2015,2012,Grocery nan,37.784656,-122.391553,Grocery,061500,groc
2.0,2017,2014,Liquor 2.0,37.786921,-122.398442,Liquor,061500,high_end_liq
1.0,2017,2014,Grocery 1.0,37.738913,-122.414208,Grocery,025200,low_end_groc
2.0,2017,2014,Grocery 2.0,37.779514,-122.407456,Grocery,017601,high_end_groc
1.0,2017,2006,Grocery 1.0,37.780292,-122.47886,Grocery,047600,low_end_groc
1.0,2013,1994,Grocery 1.0,37.789156,-122.409281,Grocery,012100,low_end_groc
,2017,2013,Liquor nan,37.789191,-122.409017,Liquor,012100,liq
1.0,2015,2013,Liquor 1.0,37.783286,-122.410267,Liquor,012501,low_end_liq
1.0,2017,2013,Liquor 1.0,37.783302,-122.410144,Liquor,012501,low_end_liq
2.0,2017,2014,Grocery 2.0,37.790871,-122.408895,Grocery,011902,high_end_groc
1.0,2017,2014,Grocery 1.0,37.736647,-122.389966,Grocery,061200,low_end_groc
4.0,2017,2014,Grocery 4.0,37.718267,-122.474546,Grocery,033204,high_end_groc
1.0,2017,2006,Grocery 1.0,37.761512,-122.424701,Grocery,020700,low_end_groc
1.0,2013,2013,Grocery 1.0,37.730545,-122.392098,Grocery,023200,low_end_groc
2.0,2017,2014,Grocery 2.0,37.777521,-122.431545,Grocery,016300,high_end_groc
1.0,2017,2014,Grocery 1.0,37.781471,-122.420616,Grocery,012402,low_end_groc
1.0,2017,2014,Liquor 1.0,37.782785,-122.468077,Liquor,040200,low_end_liq
1.0,2017,2014,Grocery 1.0,37.786048,-122.418546,Grocery,012202,low_end_groc
2.0,2017,2013,Grocery 2.0,37.782016,-122.492406,Grocery,042700,high_end_groc
2.0,2017,2006,Grocery 2.0,37.783111,-122.414125,Grocery,012401,high_end_groc
1.0,2017,2009,Grocery 1.0,37.759818,-122.423579,Grocery,020700,low_end_groc
1.0,2017,2006,Grocery 1.0,37.786315,-122.416466,Grocery,012201,low_end_groc
1.0,2017,2014,Grocery 1.0,37.755702,-122.41439,Grocery,022803,low_end_groc
1.0,2017,2014,Grocery 1.0,37.801593,-122.411955,Grocery,010400,low_end_groc
2.0,2017,2014,Grocery 2.0,37.770155,-122.445719,Grocery,016600,high_end_groc
,2017,1974,Liquor nan,37.732533,-122.376681,Liquor,023103,liq
1.0,2017,2004,Liquor 1.0,37.782483,-122.392898,Liquor,061500,low_end_liq
2.0,2017,1989,Grocery 2.0,37.784111,-122.38923,Grocery,061500,high_end_groc
2.0,2017,2007,Grocery 2.0,37.796831,-122.423714,Grocery,010900,high_end_groc
3.0,2017,2008,Liquor 3.0,37.787333,-122.403365,Liquor,061500,high_end_liq
2.0,2017,2014,Liquor 2.0,37.787895,-122.41151200000002,Liquor,012302,high_end_liq
1.0,2017,1992,Grocery 1.0,37.766406,-122.424302,Grocery,020200,low_end_groc
3.0,2017,2007,Grocery 3.0,37.764136,-122.402518,Grocery,022704,high_end_groc
2.0,2017,2014,Liquor 2.0,37.797162,-122.434936,Liquor,013000,high_end_liq
1.0,2017,2014,Liquor 1.0,37.787325,-122.403885,Liquor,061500,low_end_liq
2.0,2017,2014,Grocery 2.0,37.737742,-122.469464,Grocery,030800,high_end_groc
2.0,2017,2014,Liquor 2.0,37.78658,-122.414345,Liquor,012302,high_end_liq
2.0,2017,2014,Liquor 2.0,37.78658,-122.414345,Liquor,012302,high_end_liq
1.0,2017,2014,Grocery 1.0,37.760232,-122.419202,Grocery,020800,low_end_groc
1.0,2017,2014,Grocery 1.0,37.775775,-122.446805,Grocery,015700,low_end_groc
2.0,2017,1991,Liquor 2.0,37.751553,-122.429893,Liquor,021400,high_end_liq
2.0,2017,1992,Liquor 2.0,37.717016,-122.440606,Liquor,026100,high_end_liq
2.0,2017,1997,Grocery 2.0,37.800049,-122.405865,Grocery,010600,high_end_groc
2.0,2017,1992,Grocery 2.0,37.773988,-122.423202,Grocery,016802,high_end_groc
1.0,2017,1992,Grocery 1.0,37.784871,-122.412795,Grocery,012301,low_end_groc
1.0,2017,1992,Grocery 1.0,37.783039,-122.462697,Grocery,040100,low_end_groc
1.0,2017,1992,Grocery 1.0,37.765999,-122.419757,Grocery,020100,low_end_groc
2.0,2017,1993,Liquor 2.0,37.722478,-122.436479,Liquor,026100,high_end_liq
,2017,1999,Liquor nan,37.782245,-122.47976,Liquor,042601,liq
2.0,2017,1993,Grocery 2.0,37.782033,-122.484399,Grocery,042700,high_end_groc
2.0,2017,1993,Grocery 2.0,37.779,-122.46645,Grocery,045200,high_end_groc
2.0,2016,1993,Grocery 2.0,37.791692,-122.41924,Grocery,011100,high_end_groc
1.0,2017,2010,Grocery 1.0,37.742884,-122.479261,Grocery,033000,low_end_groc
1.0,2017,1993,Grocery 1.0,37.712092,-122.451984,Grocery,026200,low_end_groc
2.0,2017,1994,Liquor 2.0,37.74483,-122.404162,Liquor,980900,high_end_liq
2.0,2017,2000,Liquor 2.0,37.78134,-122.455917,Liquor,015600,high_end_liq
2.0,2017,1994,Grocery 2.0,37.741875,-122.406026,Grocery,980900,high_end_groc
2.0,2017,1996,Grocery 2.0,37.78180800000001,-122.465419,Grocery,040200,high_end_groc
2.0,2017,1992,Liquor 2.0,37.70845300000001,-122.420336,Liquor,060502,high_end_liq
1.0,2014,2013,Grocery 1.0,37.742366,-122.421963,Grocery,025300,low_end_groc
1.0,2017,1994,Grocery 1.0,37.796791,-122.430376,Grocery,013000,low_end_groc
,2017,1994,Grocery nan,37.782274,-122.427469,Grocery,015900,groc
1.0,2017,1994,Grocery 1.0,37.709849,-122.445541,Grocery,026302,low_end_groc
2.0,2017,1994,Grocery 2.0,37.792575,-122.434596,Grocery,013200,high_end_groc
1.0,2017,1994,Liquor 1.0,37.76601,-122.45001299999998,Liquor,017102,low_end_liq
1.0,2017,1994,Liquor 1.0,37.761923,-122.466158,Liquor,030202,low_end_liq
,2017,1998,Liquor nan,37.737091,-122.389975,Liquor,061200,liq
2.0,2017,1975,Grocery 2.0,37.760514,-122.504105,Grocery,035202,high_end_groc
2.0,2017,1994,Grocery 2.0,37.770594,-122.40766200000002,Grocery,018000,high_end_groc
2.0,2017,1997,Grocery 2.0,37.783441,-122.44725,Grocery,015400,high_end_groc
2.0,2017,2004,Grocery 2.0,37.805591,-122.413814,Grocery,010100,high_end_groc
2.0,2017,2008,Grocery 2.0,37.726932,-122.47621,Grocery,033201,high_end_groc
2.0,2017,2012,Grocery 2.0,37.791183,-122.417443,Grocery,011100,high_end_groc
2.0,2015,1994,Grocery 2.0,37.794051,-122.407909,Grocery,011300,high_end_groc
2.0,2015,1995,Grocery 2.0,37.783046,-122.462544,Grocery,040100,high_end_groc
2.0,2017,1992,Grocery 2.0,37.797267,-122.422059,Grocery,010900,high_end_groc
2.0,2017,1995,Grocery 2.0,37.754812,-122.397916,Grocery,061400,high_end_groc
1.0,2017,1992,Grocery 1.0,37.74175200000001,-122.505238,Grocery,035400,low_end_groc
3.0,2017,1993,Grocery 3.0,37.78655,-122.452006,Grocery,015400,high_end_groc
1.0,2017,1995,Grocery 1.0,37.752991,-122.504811,Grocery,035201,low_end_groc
2.0,2017,1995,Grocery 2.0,37.796647,-122.406787,Grocery,061100,high_end_groc
1.0,2017,2010,Grocery 1.0,37.788288,-122.400147,Grocery,061500,low_end_groc
,2017,1995,Grocery nan,37.799343,-122.406247,Grocery,010600,groc
1.0,2017,1995,Grocery 1.0,37.775914,-122.492852,Grocery,047801,low_end_groc
1.0,2017,1995,Grocery 1.0,37.796769,-122.407952,Grocery,010700,low_end_groc
2.0,2017,1995,Liquor 2.0,37.73801,-122.389665,Liquor,061200,high_end_liq
2.0,2017,1998,Grocery 2.0,37.787291,-122.420024,Grocery,012000,high_end_groc
1.0,2017,1996,Grocery 1.0,37.724435,-122.434998,Grocery,025500,low_end_groc
1.0,2017,2001,Grocery 1.0,37.752677,-122.411222,Grocery,022902,low_end_groc
1.0,2017,2005,Grocery 1.0,39.127781,-121.549044,Grocery,040301,low_end_groc
1.0,2011,1998,Liquor 1.0,37.793905,-122.396506,Liquor,011700,low_end_liq
1.0,2017,2013,Liquor 1.0,37.787286,-122.403309,Liquor,061500,low_end_liq
1.0,2017,2013,Liquor 1.0,37.79254,-122.401046,Liquor,011700,low_end_liq
1.0,2017,2012,Grocery 1.0,37.77413,-122.444646,Grocery,016500,low_end_groc
2.0,2017,1999,Grocery 2.0,37.748513,-122.433826,Grocery,021300,high_end_groc
3.0,2017,2003,Grocery 3.0,37.781168,-122.400101,Grocery,017801,high_end_groc
3.0,2017,2000,Grocery 3.0,37.79023400000001,-122.423423,Grocery,013102,high_end_groc
3.0,2017,2009,Grocery 3.0,37.751497,-122.430832,Grocery,021400,high_end_groc
3.0,2017,2011,Grocery 3.0,37.769401,-122.453591,Grocery,980300,high_end_groc
3.0,2017,2012,Grocery 3.0,37.723637,-122.455027,Grocery,031201,high_end_groc
3.0,2017,2013,Grocery 3.0,37.768651,-122.427347,Grocery,020300,high_end_groc
1.0,2017,2004,Grocery 1.0,37.776206,-122.443308,Grocery,015700,low_end_groc
1.0,2017,1996,Grocery 1.0,37.752059,-122.422928,Grocery,021000,low_end_groc
,2017,2014,Grocery nan,37.746424,-122.40079,Grocery,980900,groc
1.0,2017,2014,Grocery 1.0,37.796616,-122.410105,Grocery,010700,low_end_groc
1.0,2017,2014,Grocery 1.0,37.797661,-122.408329,Grocery,010700,low_end_groc
1.0,2017,2014,Grocery 1.0,37.780263,-122.47956299999998,Grocery,047701,low_end_groc
1.0,2017,2014,Grocery 1.0,37.759291,-122.408051,Grocery,022801,low_end_groc
2.0,2017,2014,Grocery 2.0,37.763978,-122.467936,Grocery,030202,high_end_groc
1.0,2017,2014,Grocery 1.0,37.736647,-122.389966,Grocery,061200,low_end_groc
1.0,2017,2014,Grocery 1.0,37.708474,-122.40541,Grocery,026402,low_end_groc
,2017,2014,Grocery nan,37.733319,-122.39113799999998,Grocery,023200,groc
,2017,2014,Liquor nan,37.794081,-122.407915,Liquor,011300,liq
3.0,2017,2014,Grocery 3.0,37.739455,-122.410763,Grocery,025402,high_end_groc
2.0,2017,2014,Grocery 2.0,37.753658,-122.489844,Grocery,032902,high_end_groc
,2017,2014,Grocery nan,37.795266,-122.408158,Grocery,011300,groc
2.0,2017,2014,Grocery 2.0,37.785349,-122.416533,Grocery,012201,high_end_groc
1.0,2017,2014,Grocery 1.0,37.782106,-122.482902,Grocery,042601,low_end_groc
1.0,2017,1998,Grocery 1.0,37.721824,-122.461721,Grocery,031201,low_end_groc
1.0,2017,2014,Grocery 1.0,37.785199,-122.417686,Grocery,012201,low_end_groc
1.0,2017,2015,Grocery 1.0,37.783703,-122.432794,Grocery,015900,low_end_groc
2.0,2017,2015,Grocery 2.0,37.785609,-122.414509,Grocery,012302,high_end_groc
3.0,2017,2015,Grocery 3.0,37.739194,-122.417769,Grocery,025200,high_end_groc
2.0,2017,2015,Liquor 2.0,37.776045,-122.429573,Liquor,016300,high_end_liq
2.0,2017,2015,Liquor 2.0,37.709547,-122.45051,Liquor,026200,high_end_liq
2.0,2017,2015,Grocery 2.0,37.805383,-122.415519,Grocery,010100,high_end_groc
1.0,2017,2015,Grocery 1.0,37.79600900000001,-122.408308,Grocery,011300,low_end_groc
1.0,2017,2015,Grocery 1.0,37.729301,-122.389323,Grocery,023200,low_end_groc
1.0,2017,2015,Grocery 1.0,37.771706,-122.422608,Grocery,020200,low_end_groc
2.0,2017,2015,Liquor 2.0,37.79430900000001,-122.401406,Liquor,061100,high_end_liq
2.0,2017,2015,Liquor 2.0,37.79430900000001,-122.401406,Liquor,061100,high_end_liq
1.0,2017,2015,Grocery 1.0,37.786576,-122.419886,Grocery,012202,low_end_groc
,2017,2015,Liquor nan,37.762082,-122.467037,Liquor,030202,liq
2.0,2017,2015,Grocery 2.0,37.805393,-122.422944,Grocery,010200,high_end_groc
4.0,2017,2015,Liquor 4.0,37.788372,-122.410135,Liquor,012100,high_end_liq
1.0,2017,2015,Grocery 1.0,37.782103,-122.482945,Grocery,042601,low_end_groc
1.0,2015,2015,Grocery 1.0,37.79793400000001,-122.406134,Grocery,010600,low_end_groc
,2017,2015,Liquor nan,37.752307,-122.417352,Liquor,020900,liq
1.0,2017,2015,Grocery 1.0,37.79793400000001,-122.406134,Grocery,010600,low_end_groc
3.0,2017,2015,Liquor 3.0,37.794395,-122.403091,Liquor,061100,high_end_liq
2.0,2017,2015,Liquor 2.0,37.786706,-122.413323,Liquor,012302,high_end_liq
1.0,2017,2015,Grocery 1.0,37.794998,-122.407656,Grocery,061100,low_end_groc
,2017,2015,Grocery nan,37.750648,-122.41828999999998,Grocery,020900,groc
1.0,2017,2015,Grocery 1.0,37.758378,-122.423445,Grocery,020700,low_end_groc
1.0,2017,2015,Grocery 1.0,37.724671,-122.434818,Grocery,025500,low_end_groc
2.0,2017,2015,Grocery 2.0,37.741115,-122.395799,Grocery,980900,high_end_groc
3.0,2017,2015,Liquor 3.0,37.792555,-122.421106,Liquor,011000,high_end_liq
,2017,2015,Grocery nan,37.736125,-122.390313,Grocery,061200,groc
1.0,2017,2015,Grocery 1.0,37.762512,-122.412857,Grocery,022801,low_end_groc
2.0,2017,2010,Grocery 2.0,37.746734,-122.413534,Grocery,025200,high_end_groc
2.0,2017,2010,Grocery 2.0,37.7389,-122.414467,Grocery,025200,high_end_groc
2.0,2017,2015,Grocery 2.0,37.774737,-122.422562,Grocery,016802,high_end_groc
3.0,2017,2015,Grocery 3.0,37.783133,-122.460763,Grocery,040100,high_end_groc
2.0,2017,2015,Grocery 2.0,37.761897,-122.445308,Grocery,017000,high_end_groc
2.0,2017,2015,Grocery 2.0,37.752989,-122.50486399999998,Grocery,035201,high_end_groc
3.0,2017,2015,Liquor 3.0,37.797803,-122.422389,Liquor,010900,high_end_liq
1.0,2015,2015,Grocery 1.0,37.761469,-122.425381,Grocery,020700,low_end_groc
1.0,2017,2015,Grocery 1.0,37.761653,-122.42385,Grocery,020700,low_end_groc
2.0,2017,2015,Grocery 2.0,37.793886,-122.416314,Grocery,011000,high_end_groc
1.0,2017,2015,Grocery 1.0,37.784142,-122.411033,Grocery,012502,low_end_groc
2.0,2017,2015,Liquor 2.0,37.751668,-122.427941,Liquor,021400,high_end_liq
,2017,2015,Liquor nan,37.796945,-122.416911,Liquor,010900,liq
2.0,2017,2015,Liquor 2.0,37.779772,-122.400924,Liquor,017801,high_end_liq
1.0,2017,2015,Liquor 1.0,37.765735,-122.435468,Liquor,016900,low_end_liq
2.0,2017,2015,Liquor 2.0,37.78267,-122.470244,Liquor,040200,high_end_liq
2.0,2017,2015,Liquor 2.0,37.739359,-122.418742,Liquor,025401,high_end_liq
2.0,2017,2015,Grocery 2.0,37.780252,-122.479822,Grocery,047701,high_end_groc
,2017,2015,Grocery nan,37.78774,-122.420251,Grocery,012000,groc
2.0,2017,2015,Liquor 2.0,37.788352,-122.401603,Liquor,061500,high_end_liq
2.0,2017,2015,Grocery 2.0,37.79702,-122.406863,Grocery,010700,high_end_groc
1.0,2017,2015,Grocery 1.0,37.731424,-122.408968,Grocery,025701,low_end_groc
1.0,2017,2015,Grocery 1.0,37.795884,-122.407762,Grocery,061100,low_end_groc
1.0,2017,2015,Grocery 1.0,37.795003,-122.414859,Grocery,010800,low_end_groc
3.0,2017,2016,Grocery 3.0,37.742854,-122.396971,Grocery,980900,high_end_groc
2.0,2017,2016,Grocery 2.0,37.784886,-122.395892,Grocery,061500,high_end_groc
1.0,2016,2016,Grocery 1.0,37.795983,-122.406992,Grocery,061100,low_end_groc
3.0,2017,2016,Liquor 3.0,37.751668,-122.427941,Liquor,021400,high_end_liq
2.0,2017,2016,Liquor 2.0,37.769444,-122.451209,Liquor,016600,high_end_liq
2.0,2017,2016,Grocery 2.0,37.764983,-122.449783,Grocery,017102,high_end_groc
